S016503780400035X
S0006322301012677
S0308521X12000133
S0161813X00000061
S0965997812000968
S0169534709000196
S0305750X07000113
S0272735802001071
S0006291X04024970
S0022459611006463
S014036641200196X
S0045794907001551
S0020768309001036
S0140673606685814
S0090825813003065
S0001457512001005
S0278434300000832
S0955221907004967
S0378603X11000933
S0263786397000720
S0010465509002604
S0020748906000605
S0925753512002123
S0039914013000738
S0272775712000751
S0014299909003215
S0020768309001036
S0307904X1300231X
S0092867405008664
S1389128612001466
S019697810400289X
S0045794908001533
S1084952106000474
S0142961202001230
S0006291X06027987
S0925400511010045
S0140673600042422
S0305054813000117
S0003267001008273
S0001879112000073
S0360301613001259
S1356689X1300043X
S0001879107000553
S0304405X09001469
S0166432812006419
S0305750X13000405
S0952791512000507
S0735109706012630
S0022103106000084
S1110016813000094
S2210650212000594
S0140673699003414
S0012160612000280
S0378775313006022
S0966636213001872
S109727651200696X
S1877858512000228
S016503789800031X
S0920548910000760
S134402411000107X
S0195666307000062
S0961953411006386
S1074761312003275
S0048969710003153
S0045653504008185
S0927775701009530
S0925838804015750
S0006291X06026945
S1040618213001869
S0022460X07007997
S1552526011001014
S0005796705002639
S1359644607004242
S0300571210001715
S1048984304000232
S1499404608000031
S0193953X11001195
S0273229712000214
S0006322399002577
S009174351300025X
S0014299909003215
S1364661305000811
S1381514807000429
S0377027308001492
S016503780400035X
S0362546X11001623
S0167880912000357
S0045794908001387
S1474442212702065
S1383574211000950
S1471492208000263
S0968000498012985
S0950584911001996
S0926641005002211
S0143974X09001345
S0955221998003902
S096599780800197X
S0277953613002098
S096599780800197X
S0886335010007157
S0733863512000642
S0272638612014746
S0140673609604554
S1057521912000191
S0148296311002815
S0020768309001036
S0278431998000127
S0960982298700314
S0360319911006069
S004313541100025X
S0001879112000061
S0002934305000847
S0032591007001337
S0378382008001914
S089142221200162X
S0928468003000038
S0148296397000660
S0002961008003590
S0360319910019270
S0308814609012163
S002839320100197X
S0304405X02002337
S0921800912004570
S0024493799000687
S009026161300017X
S0165783610002754
S0954611108003429
S0006291X11001562
S0378111997006136
S1094919404000271
S0828282X13000263
S0169534709000196
S019697810400289X
S0168365912007055
S089684460800003X
S030881460801193X
S0018506X1100290X
S0168192399000301
S0010945213000117
S0882596308000031
S0006291X08019384
S0169204611000168
S0165032704004343
S1532045601002046
S0191886903004604
S0016718509000803
S0140673611608246
S0006291X0300487X
S0028393207004083
S0038109807006977
S0959438802003604
S0966636202000607
S0045794908001533
S0043164800005536
S0043164808002172
S0149763409001481
S0308597X07000772
S092583881100329X
S0031018211002756
S0029655408002698
S0300957211003868
S0360301613001272
S0191886902003902
S0002937813003621
S0161642009012172
S0045794907001551
S0305750X9900131X
S0022073608002690
S0149718912000250
S0149718912000250
S0022103108001509
S0376738898000672
S016649720600054X
S1386142512010906
S0736467905000788
S0378381212002324
S0160412003001211
S0026049507000479
S0961953412002759
S0019103507004502
S0738059312000922
S1044579X13000138
S0012821X12000659
S1386142512010906
S0140673602118034
S1047847711000177
S0265964612001403
S0267726111000030
S1877858512000897
S0166497201000359
S0167268112001552
S0029801810002428
S0952197612000425
S0167268112001552
S0925838806009601
S1053811913000773
S0306452210012765
S136403210200014X
S0257897204010710
S0940960211001142
S0016648007000858
S0960982212010494
S0965856409000846
B9780124160200000140
S0742051X12000030
S0969593111001193
S0161589006001970
S0927025612006775
S0928468012000454
S0747563212002154
S037811270800296X
S0304401712006905
S0040609013004112
S0960852406003579
S174946130800002X
S0278691508002627
S0168365910003317
S0096300308009211
S0167880908001771
S0928468012000454
S0001879107000425
S092583880600301X
S0735193311002028
S0140673610602334
S0300957207004959
S016836590200130X
S092702480700400X
S1934148210002066
S0305054810002595
S0261379405000910
S0308814605009155
S0142694X1200066X
S0304389408013630
S1381117711002864
S096399691000222X
S0733863512000642
S0952197612000541
S1383574212000427
S0169204610001477
S0006291X06027768
S0965997812000968
S1547412712000734
S147177271100011X
S0749379712005260
S0168365902001256
S0927650510001386
S0969698913000118
S136980010600196X
S0167715212000399
S1364661308002593
S0165587611002862
S0001879112000127
S009174351200401X
S0021951706000340
S0959652612004684
S0022169401004048
S0003269713000985
S0165037898000102
S0211139X11001612
S0028393210001624
S1359644604031708
S0022286011009756
S092583880801534X
S0955067412000361
S0378595504002837
S0925231203004314
S0378381203002401
S0363502309004420
S0925857411002989
S0014579306011598
S0014579306011598
S0964569111001943
S0960982207011311
S0006320708002693
S1878535210002017
S0190740912002551
S0360319911019288
S0006291X12021195
S0006291X04020893
S0267726110000904
S0920586107008188
S104345260550007X
S0016718510000941
S0997753811001033
S0997753811001033
S0043164809005936
S0042698903006904
S1359646207003314
S2090074012000795
S0735109706012630
S1077314210002018
S0968000499013833
S0890623806000992
S0169555X12004485
S0305750X09000461
S0273117713002275
S0307904X11007359
S0021979711005108
S0550321309004994
S1364661308002593
S0968089610011235
S0264410X12008948
S0925838813005185
S0361923001006463
S030881461101538X
S0952197611000327
S0950584911000437
S009630031100631X
S002253471104362X
S0014579306011598
S0003497505015614
S0092867400812805
S0145213413000264
S0165022X03000630
S0267726111000030
S0966636213001872
S0378517312008769
S0041010112004655
S0045794908001387
S0968089609006452
S0037073803003725
S0001457512001005
S0015028210021710
S0925838809002205
S037838200900099X
S0003999309003359
S0166223613000519
S0043164802000467
S0031942210002153
S0014579306011598
S0377221705002596
S1296207499001181
S1364661305000665
S0952197612000541
S0014579304014061
S0001879112000115
S0006291X06027768
S0378377409001735
S1051044311009304
S0308814610001172
S0377042709007699
S0141118711001064
S0749641912001015
S0190740905001581
S0022169410008139
S0927539898000085
S0272775708000769
S0955395902000075
S0003999307004285
S0896627302006128
S0954611108003429
S1054139X0500577X
S1572346112003406
S0165032708002449
S0045653510013251
S0005272808001230
S0304416513001505
S1043466613000732
S0031942212002609
S1364661308002593
